shift_id,staff_id,department_id,shift_date,shift_type,patients_handled,is_overtime
SHF0027534,STF00643,DEP0009,2024-04-05,Evening,6,False
SHF0027535,STF00015,DEP0015,2022-06-02,Night,11,True
SHF0027536,STF00724,DEP0005,2023-11-17,Morning,7,False
SHF0027537,STF00067,DEP0074,2021-02-24,Evening,12,False
SHF0027538,STF00021,DEP0004,2023-09-26,Evening,12,False
SHF0027539,STF00983,DEP0045,2024-04-23,Night,16,True
SHF0027540,STF00047,DEP0094,2021-07-17,Evening,10,False
SHF0027541,STF00563,DEP0023,2021-08-13,Night,17,True
SHF0027542,STF00023,DEP0068,2021-04-08,Morning,11,False
SHF0027543,STF01032,DEP0025,2022-05-09,Morning,17,True
SHF0027544,STF01116,DEP0081,2021-12-04,Morning,20,True
SHF0027545,STF00803,DEP0007,2022-11-04,Evening,13,False
SHF0027546,STF00022,DEP0007,2022-03-20,Morning,29,True
SHF0027547,STF00573,DEP0048,2021-12-07,Morning,13,False
SHF0027548,STF00625,DEP0063,2022-09-10,Night,8,False
SHF0027549,STF00826,DEP0093,2021-11-13,Morning,8,False
SHF0027550,STF00883,DEP0006,2021-08-18,Morning,9,False
SHF0027551,STF00184,DEP0049,2023-03-08,Morning,23,True
SHF0027552,STF00999,DEP0067,2024-05-19,Night,9,False
SHF0027553,STF00118,DEP0099,2022-07-19,Night,10,True
SHF0027554,STF01035,DEP0098,2021-03-27,Evening,20,True
SHF0027555,STF00496,DEP0083,2024-08-30,Morning,14,False
SHF0027556,STF00743,DEP0001,2021-05-01,Morning,11,False
SHF0027557,STF00508,DEP0031,2021-11-04,Night,12,True
SHF0027558,STF00323,DEP0006,2021-02-01,Morning,15,True
SHF0027559,STF00275,DEP0010,2021-05-06,Night,14,True
SHF0027560,STF00332,DEP0073,2021-04-19,Evening,14,False
SHF0027561,STF00201,DEP0027,2022-01-23,Morning,16,True
SHF0027562,STF00329,DEP0071,2023-06-15,Night,8,False
SHF0027563,STF00189,DEP0089,2021-02-28,Morning,22,True
SHF0027564,STF00457,DEP0049,2021-05-03,Morning,12,False
SHF0027565,STF00645,DEP0102,2022-09-20,Morning,15,True
SHF0027566,STF00196,DEP0092,2023-12-17,Evening,13,False
SHF0027567,STF00026,DEP0092,2023-01-31,Morning,13,False
SHF0027568,STF00773,DEP0094,2022-02-19,Night,6,False
SHF0027569,STF00808,DEP0096,2022-10-17,Morning,10,False
SHF0027570,STF01000,DEP0071,2023-12-24,Morning,32,True
SHF0027571,STF00921,DEP0101,2024-10-10,Night,14,True
SHF0027572,STF01172,DEP0091,2023-07-05,Evening,28,True
SHF0027573,STF00456,DEP0072,2021-01-18,Evening,15,True
SHF0027574,STF00250,DEP0049,2021-04-13,Morning,8,False
SHF0027575,STF00793,DEP0064,2023-03-13,Night,10,True
SHF0027576,STF00522,DEP0089,2022-10-05,Morning,16,True
SHF0027577,STF00077,DEP0032,2024-10-15,Evening,17,True
SHF0027578,STF00856,DEP0043,2022-05-27,Evening,8,False
SHF0027579,STF00490,DEP0079,2023-06-20,Evening,21,True
SHF0027580,STF00305,DEP0093,2024-10-05,Morning,14,False
SHF0027581,STF00746,DEP0093,2024-05-10,Evening,11,False
SHF0027582,STF01032,DEP0025,2021-10-02,Morning,9,False
SHF0027583,STF01013,DEP0002,2022-08-11,Night,8,False
SHF0027584,STF00108,DEP0078,2024-05-29,Morning,7,False
SHF0027585,STF00403,DEP0051,2024-09-03,Night,6,False
SHF0027586,STF00627,DEP0049,2023-09-26,Morning,15,True
SHF0027587,STF00671,DEP0030,2024-08-13,Evening,24,True
SHF0027588,STF00816,DEP0042,2022-11-09,Morning,21,True
SHF0027589,STF00109,DEP0087,2021-09-20,Evening,16,True
SHF0027590,STF01173,DEP0049,2021-09-14,Morning,18,True
SHF0027591,STF00097,DEP0077,2023-10-20,Morning,8,False
SHF0027592,STF00164,DEP0096,2021-12-12,Night,8,False
SHF0027593,STF01025,DEP0067,2024-09-29,Night,20,True
SHF0027594,STF00308,DEP0051,2021-08-09,Morning,16,True
SHF0027595,STF01122,DEP0092,2024-12-07,Evening,20,True
SHF0027596,STF00453,DEP0001,2024-05-14,Evening,16,True
SHF0027597,STF00767,DEP0053,2022-01-06,Night,10,True
SHF0027598,STF00681,DEP0070,2024-04-01,Morning,9,False
SHF0027599,STF00623,DEP0075,2024-03-26,Night,12,True
SHF0027600,STF00202,DEP0067,2023-11-16,Evening,12,False
SHF0027601,STF00387,DEP0070,2024-02-01,Evening,13,False
SHF0027602,STF00147,DEP0068,2021-11-28,Morning,30,True
SHF0027603,STF00149,DEP0091,2021-07-14,Night,8,False
SHF0027604,STF00554,DEP0045,2024-01-07,Morning,10,False
SHF0027605,STF00676,DEP0023,2021-07-10,Morning,10,False
SHF0027606,STF00567,DEP0023,2023-08-28,Night,12,True
SHF0027607,STF00799,DEP0088,2021-06-18,Morning,25,True
SHF0027608,STF01146,DEP0037,2023-04-22,Night,5,False
SHF0027609,STF00980,DEP0007,2024-05-04,Morning,9,False
SHF0027610,STF00416,DEP0059,2021-07-21,Night,14,True
SHF0027611,STF00894,DEP0047,2023-01-17,Night,12,True
SHF0027612,STF00551,DEP0049,2021-10-13,Morning,14,False
SHF0027613,STF00858,DEP0093,2024-03-25,Night,9,False
SHF0027614,STF00220,DEP0099,2023-04-27,Morning,16,True
SHF0027615,STF00720,DEP0006,2021-07-13,Morning,20,True
SHF0027616,STF00536,DEP0050,2022-09-01,Evening,40,True
SHF0027617,STF00988,DEP0046,2024-08-29,Night,5,False
SHF0027618,STF00795,DEP0004,2024-01-23,Evening,30,True
SHF0027619,STF00089,DEP0067,2023-04-24,Morning,17,True
SHF0027620,STF01141,DEP0044,2022-01-27,Night,5,False
SHF0027621,STF00552,DEP0092,2023-11-27,Evening,9,False
SHF0027622,STF00058,DEP0026,2024-05-08,Night,9,False
SHF0027623,STF00268,DEP0094,2022-01-25,Night,21,True
SHF0027624,STF01177,DEP0074,2022-08-09,Night,6,False
SHF0027625,STF01005,DEP0089,2024-10-04,Morning,21,True
SHF0027626,STF00844,DEP0053,2023-02-20,Evening,12,False
SHF0027627,STF00486,DEP0029,2024-12-30,Morning,16,True
SHF0027628,STF00219,DEP0089,2023-07-09,Morning,24,True
SHF0027629,STF00819,DEP0067,2023-11-17,Morning,15,True
SHF0027630,STF00376,DEP0029,2024-12-21,Night,13,True
SHF0027631,STF00716,DEP0002,2021-04-07,Evening,10,False
SHF0027632,STF00880,DEP0081,2021-12-18,Evening,30,True
SHF0027633,STF00574,DEP0006,2023-08-01,Morning,14,False
SHF0027634,STF01012,DEP0097,2022-05-13,Evening,8,False
SHF0027635,STF01169,DEP0073,2021-07-30,Evening,18,True
SHF0027636,STF00759,DEP0095,2024-10-30,Morning,9,False
SHF0027637,STF01089,DEP0088,2022-09-02,Evening,29,True
SHF0027638,STF00009,DEP0093,2022-03-26,Evening,9,False
SHF0027639,STF00370,DEP0071,2022-10-10,Morning,8,False
SHF0027640,STF00198,DEP0071,2022-08-28,Night,7,False
SHF0027641,STF01030,DEP0097,2022-08-16,Morning,19,True
SHF0027642,STF00206,DEP0067,2023-07-21,Morning,20,True
SHF0027643,STF00351,DEP0028,2022-09-11,Evening,12,False
SHF0027644,STF00841,DEP0005,2021-07-20,Night,16,True
SHF0027645,STF00196,DEP0092,2022-11-15,Night,5,False
SHF0027646,STF00482,DEP0085,2021-02-06,Morning,16,True
SHF0027647,STF00752,DEP0090,2024-05-25,Morning,19,True
SHF0027648,STF01106,DEP0089,2022-12-14,Morning,17,True
SHF0027649,STF00789,DEP0028,2022-10-23,Morning,14,False
SHF0027650,STF00884,DEP0095,2023-10-06,Morning,7,False
SHF0027651,STF00308,DEP0051,2022-12-16,Night,8,False
SHF0027652,STF00264,DEP0070,2024-08-02,Morning,17,True
SHF0027653,STF00165,DEP0044,2024-04-25,Morning,26,True
SHF0027654,STF00669,DEP0074,2021-12-10,Evening,15,True
SHF0027655,STF00204,DEP0025,2022-06-25,Evening,10,False
SHF0027656,STF00821,DEP0071,2024-12-26,Morning,8,False
SHF0027657,STF00076,DEP0091,2021-05-28,Evening,28,True
SHF0027658,STF00629,DEP0067,2021-08-10,Morning,22,True
SHF0027659,STF00586,DEP0043,2022-12-23,Evening,22,True
SHF0027660,STF00627,DEP0049,2023-03-31,Evening,8,False
SHF0027661,STF00042,DEP0008,2021-11-30,Morning,11,False
SHF0027662,STF00958,DEP0045,2023-12-05,Morning,13,False
SHF0027663,STF00610,DEP0046,2022-11-18,Morning,18,True
SHF0027664,STF01129,DEP0045,2021-09-27,Night,6,False
SHF0027665,STF00908,DEP0067,2021-05-30,Morning,12,False
SHF0027666,STF00829,DEP0045,2022-11-05,Night,6,False
SHF0027667,STF00919,DEP0108,2024-09-09,Morning,13,False
SHF0027668,STF00713,DEP0072,2021-01-14,Evening,10,False
SHF0027669,STF00462,DEP0033,2021-04-16,Evening,15,True
SHF0027670,STF00173,DEP0047,2023-10-18,Night,7,False
SHF0027671,STF00175,DEP0066,2021-06-29,Evening,17,True
SHF0027672,STF01042,DEP0048,2021-01-17,Night,16,True
SHF0027673,STF00112,DEP0096,2021-03-20,Evening,13,False
SHF0027674,STF01135,DEP0006,2024-12-16,Night,14,True
SHF0027675,STF01097,DEP0057,2023-12-11,Morning,39,True
SHF0027676,STF00228,DEP0049,2024-11-07,Evening,21,True
SHF0027677,STF00606,DEP0002,2023-03-30,Morning,7,False
SHF0027678,STF01092,DEP0023,2022-05-10,Morning,25,True
SHF0027679,STF00506,DEP0045,2022-08-05,Evening,12,False
SHF0027680,STF00617,DEP0102,2023-08-16,Evening,18,True
SHF0027681,STF00974,DEP0011,2021-01-06,Morning,10,False
SHF0027682,STF00370,DEP0071,2021-10-05,Morning,7,False
SHF0027683,STF01166,DEP0004,2023-02-24,Evening,12,False
SHF0027684,STF00168,DEP0048,2024-10-07,Evening,7,False
SHF0027685,STF00762,DEP0067,2022-08-14,Night,18,True
SHF0027686,STF00914,DEP0060,2022-12-12,Night,10,True
SHF0027687,STF00085,DEP0087,2022-01-31,Evening,11,False
SHF0027688,STF00008,DEP0073,2023-06-12,Morning,10,False
SHF0027689,STF00650,DEP0093,2024-07-17,Evening,8,False
SHF0027690,STF00017,DEP0087,2024-10-29,Evening,8,False
SHF0027691,STF00638,DEP0081,2021-04-20,Evening,14,False
SHF0027692,STF00829,DEP0045,2024-10-10,Evening,14,False
SHF0027693,STF00368,DEP0074,2023-04-09,Night,6,False
SHF0027694,STF00719,DEP0090,2021-08-27,Night,8,False
SHF0027695,STF00596,DEP0007,2024-09-16,Evening,13,False
SHF0027696,STF00642,DEP0097,2023-02-07,Night,14,True
SHF0027697,STF00724,DEP0005,2024-02-02,Morning,19,True
SHF0027698,STF00025,DEP0025,2023-03-06,Evening,15,True
SHF0027699,STF00467,DEP0074,2024-11-25,Morning,15,True
SHF0027700,STF00339,DEP0075,2021-11-01,Night,8,False
SHF0027701,STF00166,DEP0035,2024-07-28,Morning,11,False
SHF0027702,STF00784,DEP0032,2022-05-26,Night,8,False
SHF0027703,STF00649,DEP0095,2021-07-20,Night,6,False
SHF0027704,STF00355,DEP0027,2023-06-05,Morning,10,False
SHF0027705,STF00661,DEP0089,2024-07-09,Morning,9,False
SHF0027706,STF00127,DEP0089,2022-09-17,Evening,13,False
SHF0027707,STF00713,DEP0072,2024-04-23,Evening,11,False
SHF0027708,STF00945,DEP0031,2022-07-23,Night,23,True
SHF0027709,STF00131,DEP0048,2022-11-02,Night,11,True
SHF0027710,STF00648,DEP0004,2024-06-28,Morning,10,False
SHF0027711,STF00730,DEP0007,2022-05-12,Evening,12,False
SHF0027712,STF00857,DEP0053,2021-04-27,Night,7,False
SHF0027713,STF00994,DEP0096,2023-08-05,Morning,14,False
SHF0027714,STF01158,DEP0013,2023-07-25,Evening,18,True
SHF0027715,STF00790,DEP0068,2023-06-18,Morning,30,True
SHF0027716,STF00101,DEP0005,2023-07-11,Morning,16,True
SHF0027717,STF00288,DEP0025,2024-04-17,Evening,20,True
SHF0027718,STF00298,DEP0026,2022-04-17,Night,11,True
SHF0027719,STF00664,DEP0004,2022-08-25,Night,22,True
SHF0027720,STF01022,DEP0024,2023-08-19,Evening,14,False
SHF0027721,STF00434,DEP0104,2024-03-04,Morning,16,True
SHF0027722,STF00310,DEP0058,2024-07-28,Evening,9,False
SHF0027723,STF00651,DEP0105,2021-06-13,Morning,10,False
SHF0027724,STF00450,DEP0001,2023-05-26,Morning,15,True
SHF0027725,STF00899,DEP0077,2021-12-24,Morning,23,True
SHF0027726,STF00484,DEP0046,2022-06-16,Evening,12,False
SHF0027727,STF00164,DEP0096,2023-11-01,Morning,6,False
SHF0027728,STF00794,DEP0096,2021-08-11,Night,12,True
SHF0027729,STF00635,DEP0101,2021-04-10,Evening,14,False
SHF0027730,STF00267,DEP0053,2024-10-17,Morning,13,False
SHF0027731,STF00208,DEP0064,2021-05-19,Evening,6,False
SHF0027732,STF00658,DEP0085,2023-04-06,Morning,25,True
SHF0027733,STF00341,DEP0108,2023-12-30,Evening,22,True
SHF0027734,STF00990,DEP0069,2022-08-05,Morning,18,True
SHF0027735,STF00734,DEP0031,2024-11-05,Morning,10,False
SHF0027736,STF00726,DEP0051,2022-03-04,Evening,11,False
SHF0027737,STF00191,DEP0104,2022-08-13,Night,14,True
SHF0027738,STF00290,DEP0053,2024-05-04,Evening,18,True
SHF0027739,STF00433,DEP0075,2024-04-21,Evening,14,False
SHF0027740,STF01104,DEP0052,2024-09-07,Evening,11,False
SHF0027741,STF00491,DEP0091,2024-05-21,Night,9,False
SHF0027742,STF00274,DEP0015,2022-12-09,Morning,10,False
SHF0027743,STF00188,DEP0030,2021-07-19,Night,14,True
SHF0027744,STF00286,DEP0037,2024-07-24,Morning,16,True
SHF0027745,STF00659,DEP0001,2021-06-14,Evening,28,True
SHF0027746,STF00927,DEP0092,2024-02-09,Evening,7,False
SHF0027747,STF00081,DEP0053,2022-06-29,Evening,23,True
SHF0027748,STF00564,DEP0005,2024-02-05,Night,6,False
SHF0027749,STF00038,DEP0052,2024-01-02,Evening,11,False
SHF0027750,STF00544,DEP0049,2024-10-31,Night,7,False
SHF0027751,STF00771,DEP0098,2022-01-15,Night,9,False
SHF0027752,STF00194,DEP0017,2023-12-27,Evening,41,True
SHF0027753,STF00587,DEP0070,2023-04-19,Morning,10,False
SHF0027754,STF01175,DEP0026,2023-10-24,Night,5,False
SHF0027755,STF00002,DEP0078,2024-06-12,Evening,9,False
SHF0027756,STF00891,DEP0088,2021-05-05,Night,9,False
SHF0027757,STF00342,DEP0056,2024-02-14,Night,10,True
SHF0027758,STF00364,DEP0006,2023-10-09,Morning,9,False
SHF0027759,STF00318,DEP0052,2023-05-08,Morning,12,False
SHF0027760,STF00780,DEP0025,2021-08-08,Morning,13,False
SHF0027761,STF00317,DEP0002,2022-06-15,Evening,14,False
SHF0027762,STF00798,DEP0008,2024-08-01,Morning,8,False
SHF0027763,STF00636,DEP0007,2022-11-12,Morning,24,True
SHF0027764,STF00039,DEP0033,2023-07-03,Morning,21,True
SHF0027765,STF00626,DEP0104,2024-03-22,Evening,11,False
SHF0027766,STF00805,DEP0049,2024-07-17,Morning,26,True
SHF0027767,STF00146,DEP0068,2021-01-07,Evening,28,True
SHF0027768,STF00163,DEP0030,2024-01-19,Night,7,False
SHF0027769,STF00053,DEP0073,2024-09-20,Morning,16,True
SHF0027770,STF00693,DEP0045,2024-06-15,Morning,31,True
SHF0027771,STF00174,DEP0001,2022-10-18,Morning,12,False
SHF0027772,STF00388,DEP0007,2021-12-25,Evening,10,False
SHF0027773,STF00697,DEP0093,2024-09-24,Evening,11,False
SHF0027774,STF01186,DEP0003,2021-08-05,Evening,15,True
SHF0027775,STF00738,DEP0026,2022-10-16,Evening,14,False
SHF0027776,STF00744,DEP0095,2022-08-15,Morning,15,True
SHF0027777,STF00606,DEP0002,2024-12-26,Night,9,False
SHF0027778,STF00503,DEP0027,2022-03-18,Night,5,False
SHF0027779,STF00575,DEP0055,2023-12-05,Night,18,True
SHF0027780,STF00810,DEP0051,2024-08-19,Morning,11,False
SHF0027781,STF00754,DEP0001,2022-11-05,Morning,9,False
SHF0027782,STF00391,DEP0099,2024-08-14,Morning,17,True
SHF0027783,STF00496,DEP0083,2022-05-03,Evening,11,False
SHF0027784,STF00011,DEP0001,2022-06-09,Morning,21,True
SHF0027785,STF00431,DEP0007,2024-09-24,Night,7,False
SHF0027786,STF00349,DEP0057,2022-08-11,Evening,15,True
SHF0027787,STF00508,DEP0031,2022-02-12,Morning,8,False
SHF0027788,STF00696,DEP0013,2021-05-29,Evening,37,True
SHF0027789,STF00141,DEP0005,2024-06-02,Night,15,True
SHF0027790,STF00627,DEP0049,2023-11-16,Morning,21,True
SHF0027791,STF00864,DEP0005,2023-08-04,Night,15,True
SHF0027792,STF00821,DEP0071,2023-09-19,Morning,19,True
SHF0027793,STF00713,DEP0072,2023-04-25,Night,11,True
SHF0027794,STF00473,DEP0071,2022-04-09,Night,7,False
SHF0027795,STF00375,DEP0001,2023-10-26,Night,21,True
SHF0027796,STF00021,DEP0004,2021-09-11,Morning,17,True
SHF0027797,STF00802,DEP0070,2024-10-18,Night,12,True
SHF0027798,STF01116,DEP0081,2023-01-30,Morning,9,False
SHF0027799,STF00138,DEP0024,2021-04-21,Morning,10,False
SHF0027800,STF00423,DEP0071,2024-11-30,Evening,25,True
SHF0027801,STF00509,DEP0092,2024-08-11,Morning,15,True
SHF0027802,STF01032,DEP0025,2024-07-23,Night,16,True
SHF0027803,STF01187,DEP0098,2022-05-16,Evening,18,True
SHF0027804,STF00666,DEP0048,2023-09-05,Morning,30,True
SHF0027805,STF00441,DEP0083,2023-10-09,Night,8,False
SHF0027806,STF00371,DEP0076,2023-12-26,Morning,16,True
SHF0027807,STF01156,DEP0089,2023-11-23,Evening,10,False
SHF0027808,STF00404,DEP0092,2024-05-03,Night,12,True
SHF0027809,STF00552,DEP0092,2021-10-31,Evening,17,True
SHF0027810,STF00749,DEP0069,2023-06-24,Morning,14,False
SHF0027811,STF00706,DEP0096,2024-12-13,Night,11,True
SHF0027812,STF00105,DEP0089,2024-09-29,Evening,14,False
SHF0027813,STF00993,DEP0001,2022-05-29,Night,11,True
SHF0027814,STF00883,DEP0006,2021-08-02,Night,12,True
SHF0027815,STF00658,DEP0085,2024-07-14,Morning,18,True
SHF0027816,STF00884,DEP0095,2023-11-07,Night,8,False
SHF0027817,STF00760,DEP0097,2021-01-05,Evening,25,True
SHF0027818,STF00909,DEP0004,2023-06-20,Morning,33,True
SHF0027819,STF01169,DEP0073,2022-05-07,Evening,15,True
SHF0027820,STF00219,DEP0089,2023-05-13,Morning,6,False
SHF0027821,STF01171,DEP0044,2023-10-02,Morning,15,True
SHF0027822,STF00883,DEP0006,2021-05-10,Night,14,True
SHF0027823,STF01190,DEP0058,2021-04-05,Morning,16,True
SHF0027824,STF00110,DEP0087,2022-09-25,Morning,17,True
SHF0027825,STF00074,DEP0067,2021-10-05,Night,17,True
SHF0027826,STF00520,DEP0096,2024-03-06,Morning,15,True
SHF0027827,STF00206,DEP0067,2024-04-23,Evening,18,True
SHF0027828,STF00566,DEP0001,2023-02-14,Evening,15,True
SHF0027829,STF00509,DEP0092,2022-12-22,Evening,11,False
SHF0027830,STF00317,DEP0002,2022-12-27,Night,8,False
SHF0027831,STF00563,DEP0023,2021-06-15,Morning,8,False
SHF0027832,STF00995,DEP0027,2022-04-05,Morning,10,False
SHF0027833,STF00601,DEP0014,2021-09-05,Morning,11,False
SHF0027834,STF00540,DEP0045,2022-08-16,Morning,16,True
SHF0027835,STF01054,DEP0067,2022-12-23,Night,6,False
SHF0027836,STF00052,DEP0098,2024-09-25,Morning,27,True
SHF0027837,STF01184,DEP0093,2021-08-19,Evening,14,False
SHF0027838,STF00402,DEP0070,2024-12-31,Morning,28,True
SHF0027839,STF00219,DEP0089,2024-11-06,Evening,12,False
SHF0027840,STF00939,DEP0096,2022-05-23,Morning,6,False
SHF0027841,STF00508,DEP0031,2021-06-23,Night,7,False
SHF0027842,STF00524,DEP0071,2022-04-28,Morning,6,False
SHF0027843,STF00537,DEP0024,2024-11-12,Morning,18,True
SHF0027844,STF00093,DEP0064,2024-01-17,Morning,12,False
SHF0027845,STF00535,DEP0010,2023-03-26,Night,18,True
SHF0027846,STF00404,DEP0092,2022-11-01,Evening,12,False
SHF0027847,STF00334,DEP0051,2023-01-01,Night,11,True
SHF0027848,STF00127,DEP0089,2021-02-01,Night,12,True
SHF0027849,STF00022,DEP0007,2023-09-09,Night,11,True
SHF0027850,STF00531,DEP0078,2023-08-08,Night,11,True
SHF0027851,STF00600,DEP0110,2023-04-14,Morning,14,False
SHF0027852,STF01079,DEP0028,2024-09-23,Evening,25,True
SHF0027853,STF00800,DEP0051,2024-09-24,Evening,9,False
SHF0027854,STF00064,DEP0007,2021-07-30,Night,7,False
SHF0027855,STF00532,DEP0089,2024-07-27,Night,7,False
SHF0027856,STF00440,DEP0095,2024-11-01,Morning,18,True
SHF0027857,STF00082,DEP0071,2022-02-17,Evening,17,True
SHF0027858,STF00609,DEP0027,2021-09-19,Evening,9,False
SHF0027859,STF00494,DEP0089,2023-06-03,Evening,12,False
SHF0027860,STF00476,DEP0027,2021-11-27,Evening,7,False
SHF0027861,STF01120,DEP0048,2021-06-17,Morning,24,True
SHF0027862,STF00467,DEP0074,2022-07-20,Night,8,False
SHF0027863,STF00225,DEP0088,2024-09-19,Morning,17,True
SHF0027864,STF00108,DEP0078,2022-03-22,Morning,14,False
SHF0027865,STF00270,DEP0013,2022-08-13,Morning,11,False
SHF0027866,STF01042,DEP0048,2022-08-12,Morning,30,True
SHF0027867,STF00845,DEP0091,2021-07-11,Night,10,True
SHF0027868,STF00020,DEP0002,2022-04-26,Night,12,True
SHF0027869,STF00455,DEP0027,2021-09-02,Evening,13,False
SHF0027870,STF00300,DEP0097,2022-05-02,Evening,9,False
SHF0027871,STF01032,DEP0025,2023-04-27,Morning,11,False
SHF0027872,STF01154,DEP0082,2024-09-27,Morning,14,False
SHF0027873,STF00733,DEP0046,2022-12-16,Night,16,True
SHF0027874,STF00889,DEP0008,2021-07-06,Evening,21,True
SHF0027875,STF00211,DEP0028,2024-10-22,Night,15,True
SHF0027876,STF00606,DEP0002,2021-02-11,Morning,12,False
SHF0027877,STF00584,DEP0015,2024-09-28,Evening,9,False
SHF0027878,STF00913,DEP0025,2022-04-30,Evening,9,False
SHF0027879,STF01001,DEP0064,2021-01-17,Night,9,False
SHF0027880,STF00700,DEP0097,2021-07-19,Morning,10,False
SHF0027881,STF00318,DEP0052,2024-04-03,Night,8,False
SHF0027882,STF00603,DEP0073,2024-11-03,Morning,6,False
SHF0027883,STF00650,DEP0093,2023-08-24,Morning,12,False
SHF0027884,STF01137,DEP0007,2024-07-21,Night,12,True
SHF0027885,STF00545,DEP0068,2024-06-24,Evening,30,True
SHF0027886,STF00070,DEP0007,2023-05-19,Night,6,False
SHF0027887,STF00869,DEP0070,2023-08-06,Evening,37,True
SHF0027888,STF00557,DEP0045,2021-07-30,Evening,14,False
SHF0027889,STF01099,DEP0029,2021-05-05,Morning,9,False
SHF0027890,STF00240,DEP0094,2023-11-05,Night,8,False
SHF0027891,STF00879,DEP0049,2022-03-15,Evening,11,False
SHF0027892,STF00251,DEP0027,2023-05-31,Night,8,False
SHF0027893,STF01182,DEP0006,2024-10-07,Evening,17,True
SHF0027894,STF00639,DEP0051,2022-12-03,Morning,24,True
SHF0027895,STF00075,DEP0086,2021-05-19,Night,10,True
SHF0027896,STF00463,DEP0001,2022-05-15,Night,9,False
SHF0027897,STF01195,DEP0028,2024-12-20,Night,10,True
SHF0027898,STF00840,DEP0085,2021-04-02,Night,9,False
SHF0027899,STF00170,DEP0050,2022-01-20,Night,12,True
SHF0027900,STF00731,DEP0037,2024-06-13,Evening,12,False
SHF0027901,STF00323,DEP0006,2021-05-17,Evening,25,True
SHF0027902,STF01156,DEP0089,2022-03-15,Evening,14,False
SHF0027903,STF00599,DEP0031,2023-08-20,Evening,22,True
SHF0027904,STF00571,DEP0072,2024-11-25,Evening,16,True
SHF0027905,STF00919,DEP0108,2021-04-12,Night,10,True
SHF0027906,STF00129,DEP0013,2021-02-26,Morning,17,True
SHF0027907,STF00103,DEP0095,2024-04-09,Night,12,True
SHF0027908,STF00700,DEP0097,2021-11-17,Night,5,False
SHF0027909,STF00645,DEP0102,2021-08-03,Morning,8,False
SHF0027910,STF01003,DEP0023,2022-04-20,Night,13,True
SHF0027911,STF00659,DEP0001,2021-05-14,Evening,16,True
SHF0027912,STF00151,DEP0089,2022-07-08,Morning,14,False
SHF0027913,STF00893,DEP0058,2021-05-25,Evening,22,True
SHF0027914,STF00528,DEP0030,2021-09-26,Morning,16,True
SHF0027915,STF00474,DEP0091,2024-09-02,Morning,19,True
SHF0027916,STF00280,DEP0004,2021-02-09,Morning,22,True
SHF0027917,STF00955,DEP0002,2021-07-05,Night,9,False
SHF0027918,STF00912,DEP0031,2023-03-06,Night,9,False
SHF0027919,STF00434,DEP0104,2024-06-16,Night,11,True
SHF0027920,STF00429,DEP0029,2022-10-24,Morning,12,False
SHF0027921,STF01012,DEP0097,2024-01-10,Night,13,True
SHF0027922,STF00669,DEP0074,2023-07-16,Morning,25,True
SHF0027923,STF00932,DEP0009,2021-05-18,Night,18,True
SHF0027924,STF00952,DEP0090,2022-11-30,Morning,32,True
SHF0027925,STF01137,DEP0007,2022-04-20,Morning,6,False
SHF0027926,STF01127,DEP0013,2024-06-20,Morning,36,True
SHF0027927,STF01138,DEP0045,2023-11-09,Morning,9,False
SHF0027928,STF01095,DEP0018,2024-08-09,Night,26,True
SHF0027929,STF00943,DEP0031,2022-02-19,Morning,6,False
SHF0027930,STF00260,DEP0075,2022-08-14,Evening,28,True
